run_id,state,circuit_depth,cx_count,bin,phase,prob_raw,prob_mitigated,prob_noisy_sim,err_raw,err_mitigated,err_noisy_sim
2,orthogonal,220,245,1,0.0625,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
2,orthogonal,220,245,4,0.25,0.00390625,0.0041015625,0.0037109375,0.0009746532850751533,0.0009746532850751533,0.0010721186135826688
2,orthogonal,220,245,2,0.125,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
2,orthogonal,220,245,7,0.4375,0.004150390625,0.00435791015625,0.00394287109375,0.001004526484310216,0.001004526484310216,0.0011049791327412378
2,orthogonal,220,245,6,0.375,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
2,orthogonal,220,245,9,0.5625,0.00341796875,0.0035888671875000003,0.0032470703124999997,0.0009119280955594629,0.0009119280955594629,0.0010031209051154092
2,orthogonal,220,245,11,0.6875,0.000732421875,0.0007690429687500001,0.0006958007812499999,0.000422709080916316,0.000422709080916316,0.0004649799890079476
2,orthogonal,220,245,0,0.0,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
2,orthogonal,220,245,10,0.625,0.001220703125,0.00128173828125,0.00115966796875,0.0005455817317288437,0.0005455817317288437,0.0006001399049017282
2,orthogonal,220,245,15,0.9375,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
2,orthogonal,220,245,5,0.3125,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
3,orthogonal,220,245,13,0.8125,0.38427734375,0.4034912109375,0.3650634765625,0.0076003743423696864,0.0076003743423696864,0.008360411776606656
3,orthogonal,220,245,3,0.1875,0.392333984375,0.41195068359375003,0.37271728515624997,0.007629225729028601,0.007629225729028601,0.008392148301931463
3,orthogonal,220,245,8,0.5,0.1923828125,0.20200195312500002,0.18276367187499998,0.00615893948934756,0.00615893948934756,0.006774833438282317
3,orthogonal,220,245,4,0.25,0.00390625,0.0041015625,0.0037109375,0.0009746532850751533,0.0009746532850751533,0.0010721186135826688
3,orthogonal,220,245,7,0.4375,0.005615234375,0.0058959960937500005,0.0053344726562499995,0.001167565358632303,0.001167565358632303,0.0012843218944955336
3,orthogonal,220,245,9,0.5625,0.0029296875,0.0030761718750000003,0.0027832031249999997,0.0008444881654065986,0.0008444881654065986,0.0009289369819472585
3,orthogonal,220,245,0,0.0,0.00048828125,0.0005126953125,0.0004638671875,0.00034518267901195124,0.00034518267901195124,0.0003797009469131464
3,orthogonal,220,245,11,0.6875,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
3,orthogonal,220,245,2,0.125,0.00341796875,0.0035888671875000003,0.0032470703124999997,0.0009119280955594629,0.0009119280955594629,0.0010031209051154092
3,orthogonal,220,245,6,0.375,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
3,orthogonal,220,245,10,0.625,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
3,orthogonal,220,245,14,0.875,0.002685546875,0.00281982421875,0.00255126953125,0.0008086348439108128,0.0008086348439108128,0.0008894983283018941
3,orthogonal,220,245,5,0.3125,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
3,orthogonal,220,245,12,0.75,0.0029296875,0.0030761718750000003,0.0027832031249999997,0.0008444881654065986,0.0008444881654065986,0.0009289369819472585
3,orthogonal,220,245,15,0.9375,0.00146484375,0.0015380859375000002,0.0013916015624999998,0.0005975817933171346,0.0005975817933171346,0.000657339972648848
3,orthogonal,220,245,1,0.0625,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
